Timestamp,SensorValue,AIScore,Action
1785169862,16.9418,0.719439,FLOWING
1785169863,17.0005,0.7196,FLOWING
1785169863,17.0061,0.71959,FLOWING
1785169864,16.9357,0.71939,FLOWING
1785169864,16.9831,0.719533,FLOWING
1785169865,17.0226,0.719628,FLOWING
1785169866,16.9293,0.719368,FLOWING
1785169866,16.9619,0.719437,FLOWING
1785169867,16.9478,0.719391,FLOWING
1785169867,17.0081,0.719543,FLOWING
1785169868,17.002,0.719534,FLOWING
1785169869,16.9177,0.719299,FLOWING
1785169869,16.9598,0.719404,FLOWING
1785169870,16.989,0.719471,FLOWING
1785169870,16.9963,0.71949,FLOWING
1785169871,16.9805,0.719447,FLOWING
1785169806,16.9113,0.719226,FLOWING
1785169807,16.9704,0.719391,FLOWING
1785169808,16.9032,0.719212,FLOWING
1785169808,16.9208,0.719232,FLOWING
1785169809,16.9653,0.719367,FLOWING
1785169809,16.9356,0.719267,FLOWING
1785169810,16.8981,0.719144,FLOWING
1785169811,16.9488,0.719284,FLOWING
1785169877,16.985,0.719373,FLOWING
1785169877,16.9194,0.719205,FLOWING
1785169878,16.9231,0.719201,FLOWING
1785169878,16.9092,0.71915,FLOWING
1785169879,16.9762,0.719319,FLOWING
1785169880,16.9579,0.719283,FLOWING
1785169880,16.9635,0.719289,FLOWING
1785169881,16.905,0.719113,FLOWING
1785169881,16.9054,0.719094,FLOWING
1785169882,16.9621,0.719254,FLOWING
1785169883,16.93,0.719157,FLOWING
1785169883,16.9703,0.719252,FLOWING
1785169884,16.9101,0.719093,FLOWING
1785169884,16.8704,0.718986,FLOWING
1785169885,16.9583,0.719197,FLOWING
1785169886,16.8972,0.719023,FLOWING
1785169886,16.9012,0.719046,FLOWING
1785169887,16.9172,0.71907,FLOWING
1785169887,16.9366,0.71912,FLOWING
1785169888,16.9011,0.719014,FLOWING
1785169889,16.9204,0.719055,FLOWING
1785169889,16.873,0.718933,FLOWING
1785169890,16.9206,0.719044,FLOWING
1785169890,16.9265,0.719071,FLOWING
1785169891,16.868,0.718901,FLOWING
1785169826,16.8749,0.718891,FLOWING
1785169827,16.8691,0.718889,FLOWING
1785169827,16.9269,0.719014,FLOWING
1785169828,16.847,0.718799,FLOWING
1785169829,16.8877,0.718907,FLOWING
1785169829,16.8889,0.718897,FLOWING
1785169830,16.882,0.718879,FLOWING
1785169830,16.8868,0.718872,FLOWING
1785169831,16.8309,0.718729,FLOWING
1785169832,16.8508,0.718762,FLOWING
1785169832,16.8734,0.718823,FLOWING
1785169833,16.9057,0.718903,FLOWING
1785169833,16.8277,0.718694,FLOWING
1785169834,16.8257,0.718682,FLOWING
1785169835,16.8701,0.718775,FLOWING
1785169835,16.8933,0.718847,FLOWING
1785169901,16.8591,0.718745,FLOWING
1785169836,16.8542,0.718705,FLOWING
1785169837,16.8282,0.718639,FLOWING
1785169838,16.905,0.71884,FLOWING
1785169838,16.8269,0.718611,FLOWING
1785169839,16.88,0.718768,FLOWING
1785169839,16.8465,0.718672,FLOWING
1785169840,16.8386,0.718637,FLOWING
1785169841,16.896,0.718783,FLOWING
1785169841,16.8585,0.718664,FLOWING
1785169842,16.8024,0.718509,FLOWING
1785169842,16.7968,0.718483,FLOWING
1785169843,16.8247,0.718563,FLOWING
1785169844,16.8354,0.718579,FLOWING
1785169844,16.8779,0.718686,FLOWING
1785169845,16.8694,0.718667,FLOWING
1785169845,16.8155,0.718496,FLOWING
1785169911,16.8382,0.718545,FLOWING
1785169847,16.7892,0.718415,FLOWING
1785169848,16.7834,0.718401,FLOWING
1785169848,16.7887,0.718397,FLOWING
1785169849,16.8326,0.71851,FLOWING
1785169849,16.844,0.718537,FLOWING
1785169850,16.8367,0.718507,FLOWING
1785169851,16.8655,0.718576,FLOWING
1785169916,16.8464,0.718533,FLOWING
1785169851,16.8368,0.718477,FLOWING
1785169852,16.7783,0.718328,FLOWING
1785169853,16.8298,0.718469,FLOWING
1785169853,16.8238,0.718432,FLOWING
1785169854,16.856,0.718519,FLOWING
1785169854,16.8347,0.718447,FLOWING
1785169855,16.8514,0.718476,FLOWING
1785169856,16.8047,0.71836,FLOWING
1785169922,16.8311,0.718416,FLOWING
1785169922,16.8353,0.718429,FLOWING
1785169858,16.7861,0.718264,FLOWING
1785169858,16.7688,0.718237,FLOWING
1785169859,16.7818,0.71826,FLOWING
1785169860,16.7664,0.718205,FLOWING
1785169860,16.8136,0.718319,FLOWING
1785169861,16.7625,0.718169,FLOWING
1785169926,16.8162,0.718323,FLOWING
1785169862,16.8176,0.718327,FLOWING
1785169862,16.7848,0.718222,FLOWING
1785169863,16.8106,0.718284,FLOWING
1785169863,16.8205,0.718301,FLOWING
1785169864,16.8286,0.718325,FLOWING
1785169865,16.7668,0.718149,FLOWING
1785169865,16.7378,0.718037,FLOWING
1785169931,16.775,0.718149,FLOWING
1785169866,16.7615,0.718101,FLOWING
1785169867,16.8081,0.718233,FLOWING
1785169868,16.7348,0.718019,FLOWING
1785169868,16.7915,0.718155,FLOWING
1785169869,16.7776,0.718115,FLOWING
1785169869,16.7498,0.718032,FLOWING
1785169870,16.7754,0.718104,FLOWING
1785169871,16.7576,0.718042,FLOWING
1785169937,16.7956,0.718147,FLOWING
1785169872,16.7437,0.717995,FLOWING
1785169872,16.7083,0.717889,FLOWING
1785169873,16.7208,0.717897,FLOWING
1785169874,16.7731,0.718052,FLOWING
1785169874,16.7593,0.718,FLOWING
1785169875,16.7675,0.718021,FLOWING
1785169875,16.7418,0.71795,FLOWING
1785169876,16.7615,0.717989,FLOWING
1785169877,16.7706,0.718009,FLOWING
1785169877,16.7072,0.717808,FLOWING
1785169878,16.6888,0.717749,FLOWING
1785169879,16.7581,0.717934,FLOWING
1785169879,16.7127,0.717822,FLOWING
1785169880,16.7612,0.717952,FLOWING
1785169880,16.7614,0.717927,FLOWING
1785169881,16.7006,0.717765,FLOWING
1785169882,16.7439,0.717862,FLOWING
1785169882,16.7429,0.717859,FLOWING
1785169883,16.6777,0.717681,FLOWING
1785169883,16.7573,0.717884,FLOWING
1785169884,16.7519,0.717864,FLOWING
1785169885,16.7098,0.71774,FLOWING
1785169885,16.6815,0.717658,FLOWING
1785169886,16.7565,0.71786,FLOWING
1785169952,16.68,0.717633,FLOWING
1785169887,16.6613,0.717577,FLOWING
1785169887,16.7005,0.717681,FLOWING
1785169888,16.7427,0.717801,FLOWING
1785169889,16.6619,0.717546,FLOWING
1785169889,16.6762,0.717592,FLOWING
1785169890,16.7324,0.717751,FLOWING
1785169890,16.6809,0.717582,FLOWING
1785169957,16.6667,0.717544,FLOWING
1785169891,16.7171,0.717677,FLOWING
1785169892,16.6657,0.717525,FLOWING
1785169893,16.6719,0.71753,FLOWING
1785169893,16.7068,0.717635,FLOWING
1785169894,16.6992,0.717585,FLOWING
1785169894,16.7286,0.717679,FLOWING
1785169895,16.7256,0.717659,FLOWING
1785169896,16.6624,0.717459,FLOWING
1785169897,16.69,0.717539,FLOWING
1785169897,16.7297,0.717639,FLOWING
1785169898,16.6731,0.71748,FLOWING
1785169898,16.6675,0.717458,FLOWING
1785169899,16.6753,0.717468,FLOWING
1785169900,16.6538,0.71741,FLOWING
1785169900,16.6643,0.717413,FLOWING
1785169966,16.654,0.717394,FLOWING
1785169901,16.7085,0.717534,FLOWING
1785169902,16.6726,0.717426,FLOWING
1785169903,16.6799,0.717427,FLOWING
1785169903,16.6155,0.717242,FLOWING
1785169904,16.6625,0.717382,FLOWING
1785169904,16.6196,0.717262,FLOWING
1785169905,16.6928,0.717451,FLOWING
1785169906,16.6576,0.717336,FLOWING
1785169906,16.6659,0.717356,FLOWING
1785169907,16.6868,0.717401,FLOWING
1785169907,16.6222,0.71723,FLOWING
1785169908,16.5985,0.71714,FLOWING
1785169909,16.6124,0.717181,FLOWING
1785169909,16.6376,0.71724,FLOWING
1785169910,16.686,0.717383,FLOWING
1785169910,16.606,0.717129,FLOWING
1785169976,16.5977,0.717116,FLOWING
1785169912,16.6317,0.71719,FLOWING
1785169912,16.6847,0.717346,FLOWING
1785169913,16.6434,0.717211,FLOWING
1785169913,16.6758,0.71731,FLOWING
1785169914,16.6248,0.717153,FLOWING
1785169915,16.674,0.717291,FLOWING
1785169915,16.6081,0.717098,FLOWING
1785169981,16.6181,0.717098,FLOWING
1785169916,16.5743,0.716983,FLOWING
1785169917,16.659,0.717205,FLOWING
1785169918,16.5852,0.717003,FLOWING
1785169918,16.6024,0.717036,FLOWING
1785169919,16.6605,0.7172,FLOWING
1785169919,16.6595,0.717179,FLOWING
1785169920,16.6397,0.717104,FLOWING
1785169921,16.609,0.717036,FLOWING
1785169921,16.634,0.717087,FLOWING
1785169922,16.6508,0.717121,FLOWING
1785169922,16.5637,0.716874,FLOWING
1785169923,16.6337,0.717067,FLOWING
1785169924,16.5968,0.716966,FLOWING
1785169924,16.561,0.716837,FLOWING
1785169925,16.6313,0.717024,FLOWING
1785169925,16.605,0.716949,FLOWING
1785169991,16.5844,0.71689,FLOWING
1785169927,16.5761,0.716849,FLOWING
1785169927,16.6158,0.716972,FLOWING
1785169928,16.5685,0.716816,FLOWING
1785169928,16.5777,0.716853,FLOWING
1785169929,16.6132,0.716938,FLOWING
1785169930,16.559,0.716777,FLOWING
1785169930,16.5457,0.716731,FLOWING
1785169996,16.5403,0.716704,FLOWING
1785169932,16.6153,0.716911,FLOWING
1785169932,16.597,0.716851,FLOWING
1785169933,16.6098,0.716886,FLOWING
1785169933,16.6181,0.716907,FLOWING
1785169934,16.5327,0.716654,FLOWING
1785169935,16.5559,0.71672,FLOWING
1785169935,16.5829,0.71677,FLOWING
1785169936,16.5997,0.716809,FLOWING
1785170002,16.5542,0.716668,FLOWING
1785169937,16.5277,0.716597,FLOWING
1785169938,16.512,0.716537,FLOWING
1785169938,16.518,0.716563,FLOWING
1785169939,16.5462,0.716631,FLOWING
1785169939,16.5077,0.716528,FLOWING
1785169940,16.5135,0.716526,FLOWING
1785169941,16.5029,0.716497,FLOWING
1785170006,16.5312,0.716561,FLOWING
1785170007,16.517,0.716501,FLOWING
1785170008,16.5586,0.71661,FLOWING
1785170008,16.5666,0.716634,FLOWING
1785170009,16.5736,0.716658,FLOWING
1785170009,16.5441,0.716551,FLOWING
1785170010,16.5428,0.716547,FLOWING
1785170011,16.5467,0.716547,FLOWING
1785170011,16.5626,0.716593,FLOWING
1785170012,16.4821,0.716352,FLOWING
1785170012,16.5191,0.716451,FLOWING
1785170013,16.5672,0.716589,FLOWING
1785170014,16.5528,0.716535,FLOWING
1785170014,16.5083,0.716395,FLOWING
1785170015,16.5391,0.716486,FLOWING
1785170015,16.5404,0.716468,FLOWING
1785170016,16.5469,0.71649,FLOWING
1785170017,16.5104,0.716369,FLOWING
1785170017,16.5563,0.716495,FLOWING
1785170018,16.5435,0.716458,FLOWING
1785170018,16.5198,0.71637,FLOWING
1785170019,16.5576,0.716483,FLOWING
1785170020,16.492,0.71628,FLOWING
1785170020,16.4726,0.716214,FLOWING
1785170021,16.5494,0.716439,FLOWING
1785169956,16.5369,0.716399,FLOWING
1785169957,16.4593,0.716164,FLOWING
1785169957,16.468,0.716176,FLOWING
1785169958,16.5354,0.716362,FLOWING
1785169959,16.469,0.716176,FLOWING
1785169959,16.4916,0.716218,FLOWING
1785169960,16.4611,0.716144,FLOWING
1785169960,16.4465,0.716101,FLOWING
1785170026,16.5155,0.716278,FLOWING
1785169961,16.5228,0.716276,FLOWING
1785169962,16.513,0.716261,FLOWING
1785169963,16.488,0.716187,FLOWING
1785169963,16.4577,0.716093,FLOWING
1785169964,16.4945,0.716178,FLOWING
1785169964,16.4296,0.716004,FLOWING
1785169965,16.4537,0.716048,FLOWING
1785169966,16.4971,0.716175,FLOWING
1785169967,16.4288,0.715981,FLOWING
1785169967,16.433,0.715978,FLOWING
1785169968,16.4828,0.716094,FLOWING
1785169968,16.4198,0.715906,FLOWING
1785169969,16.4424,0.715986,FLOWING
1785169970,16.4854,0.716102,FLOWING
1785169970,16.4188,0.715896,FLOWING
1785169971,16.424,0.715902,FLOWING
1785170037,16.4407,0.715952,FLOWING
1785169972,16.4093,0.715858,FLOWING
1785169972,16.4243,0.715872,FLOWING
1785169973,16.4649,0.715999,FLOWING
1785169973,16.4779,0.716024,FLOWING
1785169974,16.4388,0.715903,FLOWING
1785169975,16.4818,0.716023,FLOWING
1785169975,16.4199,0.715819,FLOWING
1785170041,16.4791,0.715991,FLOWING
1785169977,16.4022,0.715762,FLOWING
1785169977,16.4456,0.71589,FLOWING
1785169978,16.4011,0.71576,FLOWING
1785169978,16.4249,0.715808,FLOWING
1785169979,16.4761,0.715948,FLOWING
1785169980,16.4098,0.715745,FLOWING
1785169980,16.4505,0.715852,FLOWING
1785169981,16.4206,0.715775,FLOWING
1785170047,16.4198,0.715745,FLOWING
1785170047,16.407,0.715702,FLOWING
1785169982,16.4276,0.715769,FLOWING
1785169983,16.3815,0.715624,FLOWING
1785169983,16.419,0.715732,FLOWING
1785169984,16.3936,0.715656,FLOWING
1785169984,16.3672,0.715563,FLOWING
1785169985,16.4092,0.715681,FLOWING
1785170052,16.3747,0.715561,FLOWING
1785170052,16.4399,0.715752,FLOWING
1785170053,16.4451,0.715762,FLOWING
1785170053,16.3604,0.715514,FLOWING
1785169990,16.4476,0.715747,FLOWING
1785169990,16.4131,0.715658,FLOWING
1785169991,16.3786,0.715536,FLOWING
1785169991,16.3767,0.715532,FLOWING
1785170056,16.3581,0.715459,FLOWING
1785169992,16.4107,0.715617,FLOWING
1785169992,16.3624,0.715459,FLOWING
1785169993,16.4364,0.715658,FLOWING
1785169993,16.3858,0.715505,FLOWING
1785169994,16.4213,0.715618,FLOWING
1785169995,16.3814,0.715501,FLOWING
1785169995,16.3791,0.715464,FLOWING
1785169996,16.4105,0.715558,FLOWING
1785169996,16.3761,0.715441,FLOWING
1785169997,16.4175,0.715574,FLOWING
1785169998,16.3856,0.715453,FLOWING
1785169998,16.3724,0.715421,FLOWING
1785169999,16.3922,0.715472,FLOWING
1785169999,16.3485,0.715338,FLOWING
1785170000,16.408,0.715495,FLOWING
1785170001,16.3806,0.715419,FLOWING
1785170067,16.4073,0.715473,FLOWING
1785170002,16.3616,0.71536,FLOWING
1785170002,16.3529,0.715308,FLOWING
1785170003,16.379,0.71538,FLOWING
1785170003,16.3791,0.715365,FLOWING
1785170004,16.3267,0.715233,FLOWING
1785170005,16.3509,0.715282,FLOWING
1785170005,16.3237,0.715201,FLOWING
1785170071,16.3863,0.715369,FLOWING
1785170007,16.3775,0.715342,FLOWING
1785170007,16.3772,0.715326,FLOWING
1785170008,16.3455,0.715228,FLOWING
1785170008,16.3422,0.715224,FLOWING
1785170009,16.3092,0.715105,FLOWING
1785170010,16.3,0.715088,FLOWING
1785170010,16.3222,0.715139,FLOWING
1785170011,16.3505,0.715214,FLOWING
1785170012,16.2897,0.715033,FLOWING
1785170012,16.3208,0.715092,FLOWING
1785170013,16.3475,0.715172,FLOWING
1785170013,16.2935,0.715012,FLOWING
1785170014,16.339,0.715122,FLOWING
1785170015,16.3221,0.715071,FLOWING
1785170015,16.2756,0.714932,FLOWING
1785170016,16.3604,0.715164,FLOWING
1785170082,16.3116,0.715037,FLOWING
1785170082,16.361,0.715159,FLOWING
1785170018,16.3099,0.715022,FLOWING
1785170018,16.297,0.714967,FLOWING
1785170019,16.3217,0.715026,FLOWING
1785170020,16.2724,0.714872,FLOWING
1785170020,16.2973,0.714955,FLOWING
1785170021,16.3285,0.715019,FLOWING
1785170086,16.3411,0.715045,FLOWING
1785170087,16.3142,0.714977,FLOWING
1785170088,16.3009,0.714928,FLOWING
1785170088,16.3079,0.714949,FLOWING
1785170024,16.2636,0.714801,FLOWING
1785170025,16.2588,0.714797,FLOWING
1785170026,16.3022,0.71489,FLOWING
1785170026,16.2635,0.714794,FLOWING
1785170027,16.3211,0.714945,FLOWING
1785170026,16.2941,0.714866,FLOWING
1785170027,16.2619,0.714771,FLOWING
1785170028,16.3336,0.714957,FLOWING
1785170028,16.2521,0.714702,FLOWING
1785170029,16.3293,0.714913,FLOWING
1785170029,16.2958,0.714817,FLOWING
1785170030,16.2442,0.71466,FLOWING
1785170031,16.2419,0.714665,FLOWING
1785170031,16.293,0.714807,FLOWING
1785170032,16.238,0.714633,FLOWING
1785170033,16.2334,0.714598,FLOWING
1785170033,16.3091,0.714803,FLOWING
1785170034,16.2221,0.714572,FLOWING
1785170034,16.2424,0.714625,FLOWING
1785170035,16.23,0.714562,FLOWING
1785170036,16.2618,0.714657,FLOWING
1785170101,16.2657,0.714666,FLOWING
1785170037,16.2268,0.71455,FLOWING
1785170037,16.2135,0.714498,FLOWING
1785170038,16.2115,0.71447,FLOWING
1785170038,16.2509,0.714596,FLOWING
1785170039,16.206,0.714466,FLOWING
1785170040,16.249,0.714558,FLOWING
1785170040,16.2174,0.714459,FLOWING
1785170041,16.2691,0.714618,FLOWING
1785170042,16.2764,0.714613,FLOWING
1785170042,16.1918,0.714375,FLOWING
1785170043,16.2811,0.714617,FLOWING
1785170043,16.2232,0.714457,FLOWING
1785170044,16.2619,0.714553,FLOWING
1785170045,16.2806,0.714588,FLOWING
1785170045,16.2711,0.714569,FLOWING
1785170046,16.2537,0.714505,FLOWING
1785170046,16.2371,0.714465,FLOWING
1785170047,16.2703,0.714539,FLOWING
1785170048,16.2236,0.714407,FLOWING
1785170048,16.2083,0.714341,FLOWING
1785170049,16.2624,0.714503,FLOWING
1785170049,16.2129,0.714336,FLOWING
1785170050,16.1824,0.714253,FLOWING
1785170051,16.1689,0.714209,FLOWING
1785170117,16.167,0.714188,FLOWING
1785170117,16.2294,0.714377,FLOWING
1785170118,16.1983,0.714271,FLOWING
1785170054,16.1811,0.714215,FLOWING
1785170054,16.2022,0.71428,FLOWING
1785170055,16.1958,0.714249,FLOWING
1785170055,16.175,0.714176,FLOWING
1785170056,16.233,0.714321,FLOWING
1785170057,16.1831,0.714182,FLOWING
1785170057,16.197,0.71422,FLOWING
1785170057,16.2125,0.714263,FLOWING
1785170058,16.1886,0.71417,FLOWING
1785170058,16.1659,0.714114,FLOWING
1785170059,16.235,0.714282,FLOWING
1785170060,16.1487,0.714049,FLOWING
1785170060,16.1531,0.714056,FLOWING
1785170061,16.1687,0.714082,FLOWING
1785170061,16.1441,0.714013,FLOWING
1785170062,16.1947,0.714143,FLOWING
1785170063,16.1603,0.714047,FLOWING
1785170063,16.1765,0.714072,FLOWING
1785170064,16.1714,0.714039,FLOWING
1785170064,16.1986,0.71411,FLOWING
1785170065,16.1312,0.713928,FLOWING
1785170066,16.1866,0.714073,FLOWING
1785170132,16.2085,0.714116,FLOWING
1785170067,16.2101,0.714138,FLOWING
1785170067,16.1607,0.713983,FLOWING
1785170068,16.1502,0.713952,FLOWING
1785170069,16.1861,0.714031,FLOWING
1785170069,16.2063,0.714092,FLOWING
1785170070,16.1961,0.714049,FLOWING
1785170070,16.1356,0.713864,FLOWING
1785170071,16.1547,0.713904,FLOWING
1785170072,16.1306,0.713838,FLOWING
1785170072,16.1034,0.713763,FLOWING
1785170073,16.1277,0.713829,FLOWING
1785170073,16.1052,0.71376,FLOWING
1785170074,16.1392,0.713833,FLOWING
1785170075,16.1592,0.713877,FLOWING
1785170075,16.1072,0.713729,FLOWING
1785170076,16.1023,0.713703,FLOWING
1785170142,16.1107,0.713733,FLOWING
1785170142,16.1326,0.713776,FLOWING
1785170143,16.1257,0.713755,FLOWING
1785170144,16.1431,0.713793,FLOWING
1785170144,16.1494,0.713802,FLOWING
1785170145,16.1283,0.713748,FLOWING
1785170145,16.117,0.713706,FLOWING
1785170146,16.1711,0.713849,FLOWING
1785170147,16.0975,0.713641,FLOWING
1785170147,16.0919,0.713606,FLOWING
1785170148,16.1394,0.713732,FLOWING
1785170148,16.156,0.71377,FLOWING
1785170149,16.0679,0.713522,FLOWING
1785170150,16.0871,0.713577,FLOWING
1785170150,16.1179,0.713639,FLOWING
1785170151,16.1147,0.713632,FLOWING
1785170151,16.1439,0.713707,FLOWING
1785170152,16.0728,0.713489,FLOWING
1785170153,16.1107,0.713581,FLOWING
1785170153,16.1186,0.713603,FLOWING
1785170154,16.1037,0.71355,FLOWING
1785170154,16.0975,0.713544,FLOWING
1785170155,16.0513,0.713388,FLOWING
1785170156,16.1274,0.713609,FLOWING
1785170156,16.0595,0.713411,FLOWING
1785170091,16.1012,0.713528,FLOWING
1785170092,16.1354,0.713599,FLOWING
1785170093,16.0864,0.713472,FLOWING
1785170093,16.0948,0.713462,FLOWING
1785170094,16.0375,0.713292,FLOWING
1785170094,16.0345,0.713287,FLOWING
1785170095,16.0467,0.713321,FLOWING
1785170096,16.0866,0.713409,FLOWING
1785170162,16.1057,0.713464,FLOWING
1785170097,16.1031,0.713441,FLOWING
1785170097,16.08,0.713381,FLOWING
1785170098,16.0772,0.713377,FLOWING
1785170099,16.0529,0.713277,FLOWING
1785170099,16.1026,0.713422,FLOWING
1785170100,16.1158,0.713451,FLOWING
1785170100,16.0671,0.713321,FLOWING
1785170101,16.1115,0.713424,FLOWING
1785170102,16.0574,0.713268,FLOWING
1785170102,16.0897,0.713365,FLOWING
1785170103,16.0659,0.713263,FLOWING
1785170103,16.0231,0.713154,FLOWING
1785170104,16.0731,0.713269,FLOWING
1785170105,16.0143,0.713101,FLOWING
1785170105,16.0619,0.713237,FLOWING
1785170106,16.0326,0.713151,FLOWING
1785170107,16.0905,0.7133,FLOWING
1785170107,16.0939,0.713301,FLOWING
1785170108,16.0454,0.713152,FLOWING
1785170108,15.9941,0.713002,FLOWING
1785170109,16.0695,0.713213,FLOWING
1785170110,16.0301,0.713086,FLOWING
1785170110,16.074,0.713217,FLOWING
1785170111,16.0576,0.713167,FLOWING
1785170177,16.0673,0.71319,FLOWING
1785170112,16.0396,0.713089,FLOWING
1785170113,16.0242,0.713045,FLOWING
1785170113,16.035,0.713071,FLOWING
1785170114,16.0092,0.712995,FLOWING
1785170114,16.0686,0.713133,FLOWING
1785170115,16.0439,0.71306,FLOWING
1785170116,16.0635,0.713116,FLOWING
1785170116,15.9879,0.7129,FLOWING
1785170117,16.0582,0.713074,FLOWING
1785170117,16.0471,0.713032,FLOWING
1785170118,16.0527,0.713046,FLOWING
1785170118,15.9646,0.712783,FLOWING
1785170119,16.0016,0.712901,FLOWING
1785170120,15.9929,0.712856,FLOWING
1785170120,16.0344,0.712965,FLOWING
1785170121,15.9875,0.712842,FLOWING
1785170122,15.9731,0.71278,FLOWING
1785170122,15.9748,0.712775,FLOWING
1785170123,15.9701,0.712747,FLOWING
1785170123,15.9665,0.712743,FLOWING
1785170124,15.9824,0.712784,FLOWING
1785170125,16.0313,0.712923,FLOWING
1785170125,16.022,0.712882,FLOWING
1785170126,15.9397,0.712646,FLOWING
1785170192,15.9691,0.712717,FLOWING
1785170192,15.9938,0.712788,FLOWING
1785170193,15.9536,0.712666,FLOWING
1785170193,15.972,0.7127,FLOWING
1785170194,16.0276,0.712842,FLOWING
1785170195,15.9515,0.712625,FLOWING
1785170195,15.9856,0.712709,FLOWING
1785170196,15.9693,0.71265,FLOWING
1785170197,15.9248,0.712516,FLOWING
1785170197,16.0048,0.71274,FLOWING
1785170198,15.9758,0.712655,FLOWING
1785170198,15.9959,0.712697,FLOWING
1785170199,15.9162,0.712462,FLOWING
1785170200,15.9547,0.712578,FLOWING
1785170200,15.965,0.712599,FLOWING
1785170201,15.9948,0.712676,FLOWING
1785170201,15.9435,0.712509,FLOWING
1785170202,15.9585,0.712563,FLOWING
1785170203,15.9697,0.712581,FLOWING
1785170203,15.9279,0.712455,FLOWING
1785170204,15.9835,0.712595,FLOWING
1785170204,15.9053,0.712359,FLOWING
1785170205,15.9677,0.712547,FLOWING
1785170206,15.969,0.712555,FLOWING
1785170206,15.913,0.712361,FLOWING
1785170207,15.9119,0.712362,FLOWING
1785170142,15.9194,0.712376,FLOWING
1785170143,15.9478,0.712463,FLOWING
1785170143,15.927,0.712374,FLOWING
1785170144,15.9273,0.712364,FLOWING
1785170144,15.9323,0.712384,FLOWING
1785170145,15.9692,0.712495,FLOWING
1785170146,15.8875,0.712242,FLOWING
1785170212,15.9354,0.712382,FLOWING
1785170212,15.9328,0.71236,FLOWING
1785170148,15.9656,0.712453,FLOWING
1785170148,15.9711,0.712444,FLOWING
1785170149,15.9363,0.71234,FLOWING
1785170150,15.8995,0.71222,FLOWING
1785170150,15.9042,0.712226,FLOWING
1785170151,15.945,0.712346,FLOWING
1785170151,15.8655,0.712118,FLOWING
1785170152,15.9067,0.712225,FLOWING
1785170152,15.9071,0.71221,FLOWING
1785170153,15.9566,0.712346,FLOWING
1785170154,15.9036,0.712184,FLOWING
1785170154,15.9399,0.712288,FLOWING
1785170155,15.948,0.712289,FLOWING
1785170155,15.9434,0.712292,FLOWING
1785170156,15.9102,0.712184,FLOWING
1785170222,15.8613,0.712035,FLOWING
1785170222,15.9175,0.712173,FLOWING
1785170158,15.857,0.712017,FLOWING
1785170159,15.8884,0.71208,FLOWING
1785170159,15.9339,0.712212,FLOWING
1785170160,15.8782,0.712048,FLOWING
1785170160,15.9185,0.712154,FLOWING
1785170161,15.919,0.71216,FLOWING
1785170227,15.8345,0.711905,FLOWING
1785170227,15.8711,0.711997,FLOWING
1785170228,15.8849,0.712041,FLOWING
1785170228,15.8801,0.712003,FLOWING
1785170229,15.8702,0.711981,FLOWING
1785170230,15.8584,0.711922,FLOWING
1785170230,15.8808,0.711983,FLOWING
1785170231,15.8708,0.711937,FLOWING
1785170231,15.8616,0.711909,FLOWING
1785170232,15.8777,0.711944,FLOWING
1785170233,15.837,0.711815,FLOWING
1785170233,15.8446,0.711838,FLOWING
1785170234,15.8559,0.711866,FLOWING
1785170234,15.8895,0.711972,FLOWING
1785170235,15.9051,0.711987,FLOWING
1785170236,15.8256,0.711775,FLOWING
1785170236,15.893,0.711943,FLOWING
1785170237,15.8998,0.711961,FLOWING
1785170237,15.8802,0.711884,FLOWING
1785170238,15.8524,0.71182,FLOWING
1785170239,15.8001,0.711652,FLOWING
1785170239,15.846,0.711785,FLOWING
1785170240,15.8665,0.711817,FLOWING
1785170240,15.8622,0.711798,FLOWING
1785170241,15.8412,0.711724,FLOWING
1785170242,15.8788,0.711837,FLOWING
1785170177,15.8735,0.711815,FLOWING
1785170178,15.8783,0.711828,FLOWING
1785170178,15.8099,0.711613,FLOWING
1785170179,15.8575,0.711746,FLOWING
1785170179,15.7928,0.711559,FLOWING
1785170180,15.7949,0.711543,FLOWING
1785170181,15.7936,0.711528,FLOWING
1785170181,15.8319,0.711649,FLOWING
1785170247,15.8265,0.711615,FLOWING
1785170248,15.8365,0.711636,FLOWING
1785170248,15.8041,0.711532,FLOWING
1785170249,15.8331,0.711605,FLOWING
1785170185,15.8578,0.71167,FLOWING
1785170186,15.8519,0.711647,FLOWING
1785170186,15.806,0.711529,FLOWING
1785170187,15.7959,0.711493,FLOWING
1785170252,15.8467,0.711611,FLOWING
1785170252,15.811,0.711514,FLOWING
1785170253,15.8477,0.711613,FLOWING
1785170254,15.8443,0.71159,FLOWING
1785170254,15.8006,0.711469,FLOWING
1785170255,15.8392,0.711559,FLOWING
1785170255,15.7877,0.711392,FLOWING
1785170256,15.8103,0.711457,FLOWING
1785170257,15.7943,0.711425,FLOWING
1785170257,15.771,0.711329,FLOWING
1785170258,15.7738,0.711342,FLOWING
1785170258,15.8194,0.71145,FLOWING
1785170259,15.7979,0.7114,FLOWING
1785170260,15.732,0.7112,FLOWING
1785170260,15.7468,0.711227,FLOWING
1785170261,15.7489,0.711214,FLOWING
1785170261,15.7769,0.711309,FLOWING
1785170262,15.7952,0.711342,FLOWING
1785170263,15.8167,0.711388,FLOWING
1785170263,15.8165,0.711389,FLOWING
1785170264,15.7651,0.711239,FLOWING
